numero_siafi;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;razao_social_credor;cnpj_cpf_credor_formatado;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_despesa_liquidada_1;valor_pago_financeiro;valor_liquidado_em_rp;valor_pago_em_rp
9472994;452;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APJ APRENDER PRODUZIR JUNTOS;22.057.335/0001-89;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9472995;433;2025-07-31;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO BRASILEIRA DE PACIENTES DE CANNABIS MEDICINAL;24.532.173/0001-19;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9472996;577;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO NUTRI BRASIL;07.979.270/0001-35;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199980,4;199980,4;;199980,4;;
9472997;596;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DE PREVENCAO AO USO INDEVIDO DE DROGAS;03.015.043/0001-39;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9472998;598;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO SOCIAL PROSPERAR;07.261.585/0001-42;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;173616,0;173616,0;;173616,0;;
9472998;599;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO SOCIAL PROSPERAR;07.261.585/0001-42;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;30000,0;30000,0;;30000,0;;
9472999;1579;2025-09-03;0000000 000000/0000;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;APAE;02.498.895/0001-61;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99904,61;99904,61;;99904,61;;
9473000;594;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DOS ASSENTADOS FAMILIAR DO ASSENTAMENTO 1 DO SUL DE CAMPO D;02.046.165/0001-20;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473001;593;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO JUNTOS FAZENDO O BEM;37.210.900/0001-73;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99988,56;99988,56;;99988,56;;
9473002;591;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASILO SAO VICENTE DE PAULO GUARANESIA;19.055.193/0001-06;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473003;590;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SOCIEDADE UBAENSE DE ARTES E OFICIOS;25.337.908/0001-16;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132763,33;132763,33;;132763,33;;
9473005;578;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DOS MORADORES DO BAIRRO NOVO PROGRESSO II;16.684.664/0001-57;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;400000,0;400000,0;;400000,0;;
9473006;589;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO OPORTUNIDADES E EMPODERAMENTO SOCIAL;24.021.009/0001-47;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99999,98;99999,98;;99999,98;;
9473007;579;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ALIANCA EM PROL DA APA DE PEDRA BRANCA;27.389.178/0001-22;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99998,4;99998,4;;99998,4;;
9473008;302;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;LAR DA CRIANCA ADEODATO DOS REIS MEIRELHES;19.127.372/0001-01;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9473008;303;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;LAR DA CRIANCA ADEODATO DOS REIS MEIRELHES;19.127.372/0001-01;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99999,99;99999,99;;99999,99;;
9473009;285;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO PRO-AUTISTAS;34.606.864/0001-73;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;250000,0;250000,0;;250000,0;;
9473010;295;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;PM CACHOEIRA DO PAJEU;18.414.599/0001-75;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90210,08;90210,08;;90210,08;;
9473011;581;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO NACIONAL DOS ATINGIDOS POR BARRAGENS;73.316.457/0001-83;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;;150000,0;;
9473011;582;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO NACIONAL DOS ATINGIDOS POR BARRAGENS;73.316.457/0001-83;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9473011;606;2025-08-11;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO NACIONAL DOS ATINGIDOS POR BARRAGENS;73.316.457/0001-83;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;50000,0;50000,0;;50000,0;;
9473012;288;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO RELIGIOSA E CULTURAL DA TRADICAO DE MATRIZ AFRICANA ROCA KO;21.359.211/0001-95;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9473012;290;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO RELIGIOSA E CULTURAL DA TRADICAO DE MATRIZ AFRICANA ROCA KO;21.359.211/0001-95;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473014;304;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO EDUCACIONAL PARA CONSCIENTIZACAO E REALIZACAO DE POLITICAS P;08.600.544/0001-04;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;249996,0;249996,0;;249996,0;;
9473015;305;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO ESCOLA FAMILIA AGRICOLA DA REGIAO DO VALE DO SAO FRANCISCO;07.355.853/0001-95;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;130000,0;130000,0;;130000,0;;
9473017;293;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO CUIDAR BEM/MG - ACB;10.626.829/0001-58;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;699968,52;699968,52;;699968,52;;
9473018;306;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APAE DE MONTE SANTO DE MINAS;45.826.496/0001-95;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473019;307;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DE PREVENCAO AO USO INDEVIDO DE DROGAS;03.015.043/0001-39;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;468000,0;468000,0;;468000,0;;
9473020;301;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APAE ITURAMA;23.368.145/0001-45;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99766,46;99766,46;;99766,46;;
9473021;300;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DOS BAIRROS DE TEOFILO OTONI;21.297.064/0001-76;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9473022;601;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SOCIEDADE ESPORTIVA SENHORA CARMO SESC;44.625.492/0001-86;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99998,4;99998,4;;99998,4;;
9473023;298;2025-07-25;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;UNIAO SOCIAL DESPORTIVA E CULTURAL KJMAR;35.457.881/0001-59;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;215524,66;215524,66;;215524,66;;
9473024;576;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DO LAR DO IDOSO IRMA GIOVANNA;11.899.819/0001-59;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473025;575;2025-08-06;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;G.A.S GUARACIABA ASSISTENCIA SOCIAL;17.459.314/0001-50;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473026;595;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DE PREVENCAO AO USO INDEVIDO DE DROGAS;03.015.043/0001-39;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;;150000,0;;
9473027;592;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO ESPORTIVA DA COMUNIDADE DO QUILOMBO;47.016.232/0001-00;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9473028;600;2025-08-07;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;A ASSOCIACAO DOS AMIGOS DA CRIANCA ADOLESC.E DO IDOSO-ACAI;08.888.070/0001-30;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199999,86;199999,86;;199999,86;;
9473029;337;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;CONS. DE AMIGOS DAS CRIANCAS DE JEQUITINHONHA;22.705.537/0001-90;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;96000,0;96000,0;;96000,0;;
9473030;472;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO ARCA DE ASSISTENCIA SOCIAL - AAAS;30.676.907/0001-36;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149708,24;149708,24;;149708,24;;
9473031;333;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO CASA DE ACOLHIMENTO NOSSA SENHORA ROSA MISTICA;30.103.997/0001-76;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;150000,0;150000,0;;150000,0;;
9473032;329;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;CARITAS DIOCESANA DE ARACUAI;20.817.755/0001-90;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;102895,04;102895,04;;102895,04;;
9473033;474;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DA ASSEMBLEIA DE DEUS MISSAO AGAPE;33.837.789/0001-99;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;79990,0;79990,0;;79990,0;;
9473034;1501;2025-07-30;0000000 000000/0000;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;FUNDACAO SARA ALBUQUERQUE COSTA;02.663.494/0001-10;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473036;394;2025-07-30;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DOS MORADORES DO BAIRRO CELVIA;38.728.101/0001-56;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473038;369;2025-07-29;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APAE DE DIVINESIA;04.158.528/0001-44;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;74210,47;74210,47;;74210,47;;
9473039;444;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO NORTE MINEIRA DE APOIO AO AUTISTA;10.905.455/0001-00;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473040;332;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;00.902.515/0001-87;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473041;442;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;CENTRO INFANTIL PEDACINHO DO CEU;22.731.871/0001-18;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;144564,0;144564,0;;144564,0;;
9473042;331;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO PRO VIDA OASIS DA IMACULADA - CENTRO DE DEFESA NASCITURO;27.829.347/0001-06;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9473043;344;2025-07-29;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APAE UNAI;20.210.522/0001-25;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473044;420;2025-07-30;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO NOSSA BH;10.907.809/0001-55;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9473045;330;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;INSTITUTO PARA O DESENVOLVIMENTO SUSTENTAVEL - IDES;09.563.068/0001-53;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9473046;339;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;JS MUDANDO VIDAS;45.356.913/0001-83;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149910,0;149910,0;;149910,0;;
9473047;338;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE S.S DO PARAISO;19.098.326/0001-21;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;98945,6;98945,6;;98945,6;;
9473048;334;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;FABRIL ESPORTE CLUBE;18.249.664/0001-54;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473049;483;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;LAR DOS IDOSOS SANTA TEREZINHA DA SSVP DE SAO JOSE DA LAPA;03.673.920/0001-69;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99984,07;99984,07;;99984,07;;
9473050;340;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO RENOVACAO CIDADA ORGANIZADA DE MEMBROS DA SOCIEDADE CIVIL;13.808.874/0001-11;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99995,97;99995,97;;99995,97;;
9473051;426;2025-07-31;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;LAR SAO VICNETE DE PAULO DE DESTERRO DO MELO;13.599.665/0001-05;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99245,8;99245,8;;99245,8;;
9473052;395;2025-07-30;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DE PREVENCAO AO USO INDEVIDO DE DROGAS;03.015.043/0001-39;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;80000,0;80000,0;;80000,0;;
9473052;396;2025-07-30;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DE PREVENCAO AO USO INDEVIDO DE DROGAS;03.015.043/0001-39;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;220000,0;220000,0;;220000,0;;
9473054;421;2025-07-31;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;CENTRO DE VOLUNTARIADO DE APOIO AO MENOR;22.196.299/0001-34;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473055;475;2025-08-01;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;APAE FRUTAL;20.043.493/0001-54;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9473057;422;2025-07-31;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOC. INTERNACIONAL CAPOEIRA ARTES DAS GERAIS;06.289.837/0001-89;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9473058;343;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DO MUNICIPIO DE MEDINA;22.692.289/0001-90;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;358691,14;358691,14;;358691,14;;
9473058;403;2025-07-30;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;ASSOCIACAO COMUNITARIA DO MUNICIPIO DE MEDINA;22.692.289/0001-90;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;41067,61;41067,61;;41067,61;;
9473059;335;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;AGENCIA DE INICIATIVAS CIDADAS;02.291.981/0001-07;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;562395,83;562395,83;;562395,83;;
9473059;336;2025-07-28;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;AGENCIA DE INICIATIVAS CIDADAS;02.291.981/0001-07;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;37604,17;37604,17;;37604,17;;
9473060;423;2025-07-31;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;PROJETO SOCIAL GAROTOS E GAROTAS DA VILA;33.361.862/0001-07;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
