responsavel_nome;partido;bloco_bancada;uo_descricao;numero_indicacao;tipo_de_indicacao;valor_indicado;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;categoria_iot;justificativa
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;158469;EXECUÇÃO DIRETA;350000,0;347528,0;347528,0;75528,0;75528,0;272000,0;0,0;272000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;159487;EXECUÇÃO DIRETA;350000,0;347183,15;347183,15;69255,44;69255,44;277927,71;0,0;277927,71;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
ADRIANO ALVARENGA;PP;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161506;EXECUÇÃO DIRETA;200000,0;197844,5;197844,5;178085,46;178085,46;19759,040000000008;0,0;19759,040000000008;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
ALÊ PORTELA;PP;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;158972;EXECUÇÃO DIRETA;100000,0;35450,0;35450,0;0,0;0,0;35450,0;0,0;35450,0;0,0;outras razões de ordem técnica devidamente justificadas;Melhor aquisição pelo Estado
ALÊ PORTELA;PP;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;157957;EXECUÇÃO DIRETA;18000,0;17933,18;17933,18;17933,18;7334,26;10598,92;10598,92;0,0;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros procedimentos licitatórios
ALÊ PORTELA;PP;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;157952;EXECUÇÃO DIRETA;190000,0;183000,0;183000,0;0,0;0,0;183000,0;0,0;183000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Salde de economia
ALÊ PORTELA;PP;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;157984;EXECUÇÃO DIRETA;190000,0;183000,0;183000,0;0,0;0,0;183000,0;0,0;183000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Salde de economia
ANDREIA DE JESUS;PP;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;161184;EXECUÇÃO DIRETA;150000,0;150000,0;150000,0;144400,0;144400,0;5600,0;0,0;5600,0;0,0;outras razões de ordem técnica devidamente justificadas;A execução da emenda está em conformidade com o planejamento inicial
ANDREIA DE JESUS;PP;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;161183;EXECUÇÃO DIRETA;250000,0;250000,0;250000,0;247200,0;247200,0;2800,0;0,0;2800,0;0,0;outras razões de ordem técnica devidamente justificadas;A execução da emenda foi realizada conforme planejamento
ANDREIA DE JESUS;PP;BLOCO DEMOCRACIA E LUTA;FUNDO ESTADUAL DE SAÚDE;180072;RESOLUÇÃO SES;220272,75;220272,75;220272,75;0,0;0,0;220272,75;0,0;220272,75;0,0;outras razões de ordem técnica devidamente justificadas;Indicação não foi liquidada e paga, pois a Entidade Beneficiária está com Cagec Irregular
ANDREIA DE JESUS;PP;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160626;EXECUÇÃO DIRETA;50000,0;48966,05;48966,05;44276,41;43530,22;5435,830000000002;746,1900000000023;4689,639999999999;0,0;outras razões de ordem técnica devidamente justificadas;Execução da Emenda em andamento.
ANDREIA DE JESUS;PP;BLOCO DEMOCRACIA E LUTA;INSTITUTO ESTADUAL DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO DE MINAS GERAIS;160628;EXECUÇÃO DIRETA;100000,0;100000,0;100000,0;0,0;0,0;100000,0;0,0;100000,0;0,0;outras razões de ordem técnica devidamente justificadas;O contrato nº 9488044/2025 celebrado com a empresa CULTURA, MEIO AMBIENTE E PATRIMÔNIO CAMPO LTDA. foi assinado em 05/12/25 e publicado no jornal Minas Gerais em 10/12/25, e ainda não houve entrega/medição do objeto contratado, não gerando desta forma, nenhum pagamento até a presente data.
ANTONIO CARLOS ARANTES;PP;BLOCO AVANCA MINAS;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;164033;EXECUÇÃO DIRETA;100000,0;100000,0;100000,0;97980,0;97980,0;2020,0;0,0;2020,0;0,0;outras razões de ordem técnica devidamente justificadas;Outras razões de ordem técnica
ANTONIO CARLOS ARANTES;PP;BLOCO AVANCA MINAS;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;163970;EXECUÇÃO DIRETA;200000,0;200000,0;200000,0;0,0;0,0;200000,0;0,0;200000,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução em andamento
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164634;EXECUÇÃO DIRETA;50000,0;49898,0;49898,0;35433,0;0,0;49898,0;35433,0;14465,0;0,0;outras razões de ordem técnica devidamente justificadas;Em relação a liquidação: Aguardando a entrega total dos bens pelo fornecedor para efetivação da liquidação no valor total.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164787;EXECUÇÃO DIRETA;30000,0;28965,35;28965,35;24753,55;20445,97;8519,379999999997;4307,579999999998;4211,799999999999;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros procedimentos licitatórios
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;164782;EXECUÇÃO DIRETA;50000,0;48933,87;48933,87;45190,13;32657,13;16276,740000000002;12532,999999999996;3743,7400000000052;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Utilização de Saldo de Recurso
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;168266;EXECUÇÃO DIRETA;50000,0;43590,0;43590,0;3476,0;2176,0;41414,0;1300,0;40114,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da Emenda em andamento.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;168405;EXECUÇÃO DIRETA;70000,0;69831,36;69831,36;66253,36;50974,07;18857,29;15279,29;3578,0;0,0;indicação com mais de um controle de execução cadastrado.;indicação com mais de um processo de compras
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;163943;EXECUÇÃO DIRETA;88990,0;88715,6;88715,6;70825,6;70825,6;17890,0;0,0;17890,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164643;EXECUÇÃO DIRETA;50000,0;47335,0;47335,0;21930,0;21930,0;25405,0;0,0;25405,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
ANTONIO CARLOS ARANTES;PL;BLOCO AVANCA MINAS;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;164747;EXECUÇÃO DIRETA;30000,0;26276,0;26276,0;10528,0;10528,0;15748,0;0,0;15748,0;0,0;outras razões de ordem técnica devidamente justificadas;Execução em andamento.
ARLEN SANTIAGO;AVANTE;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161827;EXECUÇÃO DIRETA;70000,0;69480,0;69480,0;0,0;0,0;69480,0;0,0;69480,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
ARLEN SANTIAGO;AVANTE;BLOCO MINAS EM FRENTE;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;161175;EXECUÇÃO DIRETA;300000,0;300000,0;300000,0;300000,0;280800,0;19200,0;19200,0;0,0;0,0;indicação com mais de um controle de execução cadastrado.;indicação com mais de um controle de execução cadastrado.
ARLEN SANTIAGO;AVANTE;BLOCO MINAS EM FRENTE;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;166970;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;918109,0;918102,64;918102,64;800482,02;800482,02;117620,62;0,0;117620,62;800482,02;outras razões de ordem técnica devidamente justificadas;O valor dos itens não alcança o valor cheio da emenda.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162117;EXECUÇÃO DIRETA;280990,0;280990,0;280990,0;0,0;0,0;280990,0;0,0;280990,0;0,0;outras razões de ordem técnica devidamente justificadas;Não há.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162121;EXECUÇÃO DIRETA;200000,0;197550,87;197550,87;9893,63;9893,63;187657,24;0,0;187657,24;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;162130;EXECUÇÃO DIRETA;30000,0;19685,0;19685,0;0,0;0,0;19685,0;0,0;19685,0;0,0;outras razões de ordem técnica devidamente justificadas;Processo licitatório fracassado. Parte do recurso utilizado para aquisição de notebooks.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;162132;EXECUÇÃO DIRETA;40000,0;39370,0;39370,0;0,0;0,0;39370,0;0,0;39370,0;0,0;outras razões de ordem técnica devidamente justificadas;Processo licitatório fracassado. Parte do recurso utilizado para aquisição de notebooks.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;162485;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;48490,2;48490,2;0,0;0,0;48490,2;0,0;48490,2;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;162484;EXECUÇÃO DIRETA;170000,0;125500,0;125500,0;0,0;0,0;125500,0;0,0;125500,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Saldo de economia alcançado na licitação.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;FUNDO ESTADUAL DE SAÚDE;162519;EXECUÇÃO DIRETA;180000,0;179996,83;179996,83;0,0;0,0;179996,83;0,0;179996,83;0,0;outras razões de ordem técnica devidamente justificadas;Tendo em vista a incompatibilidade do portal de compras, pelo fato do veículo ser adquirido com duas fontes de recurso  (10.8 e 10.1), foi necessária a adequação dos valores, considerando o desconto concedido, conforme o exposto no documento (127669776) do processo sei 1320.01.0106811/2025-93.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;165000;EXECUÇÃO DIRETA;100000,0;99830,24;99830,24;90052,24;90052,24;9778,0;0,0;9778,0;0,0;outras razões de ordem técnica devidamente justificadas;Controle de execução finalizado
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;161930;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31542,28;31542,28;0,0;0,0;31542,28;0,0;31542,28;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado. Kit foi entregue e aguardamos o pagamento para a empresa.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;166166;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;31707,54;31707,54;0,0;0,0;31707,54;0,0;31707,54;0,0;inadimplência do interessado registrada no sistema de execução orçamentária e financeira do Poder Executivo Estadual, no Cadastro Informativo de Inadimplência em relação à Administração Pública do Estado de Minas - Cadin-MG-, ou, quando for o caso, no Cadastro Geral de Convenentes do Estado de Minas Gerais - Cagec -, ou no Cadastro de Fornecedores Impedidos de Licitar e Contratar com a Administração Pública do Poder Executivo Estadual - Cafimp - ou em outro sistema estadual, salvo exceções previstas no art. 160, § 14, da Constituição do Estado e na Lei de Diretrizes Orçamentárias;CAGEC irregular no momento da publicação conforme RESOLUÇÃO SEGOV Nº 004, de 30 de janeiro de 2025, Art. 5°, além disso, a OSC não encaminhou a documentação necessária para a efetivação do processo.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;161904;EXECUÇÃO DIRETA;180000,0;171577,71;171577,71;139728,53;139722,29;31855,419999999984;6,239999999990687;31849,179999999993;0,0;indicação com mais de um controle de execução cadastrado.;indicação com mais de um controle de execução  
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;161905;EXECUÇÃO DIRETA;385000,0;380900,0;380900,0;379800,0;378700,0;2200,0;1100,0;1100,0;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. Saldo remanescente insuficiente para o pagamento de mais bolsas em quantidade de parcelas, período e valor previstos no edital de referência.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;161907;EXECUÇÃO DIRETA;150000,0;148122,4;148122,4;140175,52;136472,91;11649,48999999999;3702,609999999986;7946,880000000005;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. Saldo remanescente insuficiente para o pagamento de mais bolsas em quantidade de parcelas, período e valor previstos no edital de referência.
BEATRIZ CERQUEIRA;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;162126;EXECUÇÃO DIRETA;90000,0;66000,0;66000,0;63250,0;63250,0;2750,0;0,0;2750,0;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. Saldo remanescente insuficiente para o pagamento de mais bolsas em quantidade de parcelas, período e valor previstos no edital de referência.
BELLA GONÇALVES;PSOL;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;163260;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;50000,0;50000,0;50000,0;38369,71;38369,71;11630,29;0,0;11630,29;0,0;outras razões de ordem técnica devidamente justificadas;.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;161378;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;110000,0;109999,68;109999,68;104585,82;104585,82;5413,859999999986;0,0;5413,859999999986;104585,82;outras razões de ordem técnica devidamente justificadas;O valor dos itens não alcança o valor cheio da emenda.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;163274;EXECUÇÃO DIRETA;100000,0;85260,0;85260,0;84790,0;84790,0;470,0;0,0;470,0;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. Saldo remanescente insuficiente para o pagamento de mais bolsas em quantidade de parcelas, período e valor previstos no edital de referência.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;166903;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;200000,0;70900,0;70900,0;0,0;0,0;70900,0;0,0;70900,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado, houve um atraso na entrega pela empresa com previsão de entrega em janeiro 2026.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;179222;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;48000,0;35450,0;35450,0;0,0;0,0;35450,0;0,0;35450,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado, houve um atraso na entrega pela empresa com previsão de entrega em janeiro 2026.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;179223;APLICAÇÃO DIRETA - DOAÇÃO DE BENS;48000,0;35450,0;35450,0;0,0;0,0;35450,0;0,0;35450,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Melhor aquisição pelo Estado, houve um atraso na entrega pela empresa com previsão de entrega em janeiro 2026.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUÁRIA E ABASTECIMENTO;179221;CELEBRAÇÃO DE CONVÊNIO;300000,0;300000,0;300000,0;0,0;0,0;300000,0;0,0;300000,0;0,0;não efetivação dos requisitos legais, regulamentares e técnicos ou condições suspensivas necessários ao pagamento ou à conclusão da execução da emenda dentro do exercício financeiro da respectiva Lei Orçamentária Anual;A situação de regularidade do beneficiário foi efetivada em 23/12/2025,  após o prazo de aprovação previsto na Res. Segov nº004/2025. Em consequência os procedimentos orçamentários e financeiros foram realizados intempestivamente nos sistemas, sendo que o pagamento não foi efetuado dentro do exercício de 2025.
BETAO;PT;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;161386;EXECUÇÃO DIRETA;100000,0;95982,74;95982,74;0,0;0,0;95982,74;0,0;95982,74;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. O saldo remanescente decorre de diferença entre o valor estimado na fase de planejamento e o valor efetivamente executado.
BETINHO PINTO COELHO;PV;BLOCO DEMOCRACIA E LUTA;FUNDO ESTADUAL DE SAÚDE;180048;RESOLUÇÃO SES;200000,0;200000,0;200000,0;0,0;0,0;200000,0;0,0;200000,0;0,0;outras razões de ordem técnica devidamente justificadas;Indicação não foi liquidada e paga, pois a Entidade Beneficiária está com Cagec Irregular
BETINHO PINTO COELHO;PV;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;167509;EXECUÇÃO DIRETA;40000,0;39578,2;39578,2;37228,2;37228,2;2350,0;0,0;2350,0;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros processos de compras
BETINHO PINTO COELHO;PV;BLOCO DEMOCRACIA E LUTA;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;167514;EXECUÇÃO DIRETA;20685,0;20154,48;20154,48;15846,48;15846,48;4308,0;0,0;4308,0;0,0;indicação com mais de um controle de execução cadastrado.;indicação com mais de um processo de compras vinculado
BETINHO PINTO COELHO;PV;BLOCO DEMOCRACIA E LUTA;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;167458;EXECUÇÃO DIRETA;350000,0;339322,74;339322,74;35608,0;35608,0;303714,74;0,0;303714,74;0,0;outras razões de ordem técnica devidamente justificadas;Execução da emenda em andamento.
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;164310;EXECUÇÃO DIRETA;180000,0;179300,0;179300,0;176400,0;172400,0;6900,0;4000,0;2900,0;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. Saldo remanescente insuficiente para o pagamento de mais bolsas em quantidade de parcelas, período e valor previstos no edital de referência.
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;164311;EXECUÇÃO DIRETA;100000,0;10729,61;10729,61;10654,61;10654,61;75,0;0,0;75,0;0,0;outras razões de ordem técnica devidamente justificadas;Processos licitatórios não realizados devido a intercorrências operacionais.
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;162276;EXECUÇÃO DIRETA;200000,0;199948,58;199948,58;199948,58;199942,59;5,989999999990687;5,989999999990687;0,0;0,0;indicação com mais de um controle de execução cadastrado.;indicação com mais de um controle de execução
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;162767;EXECUÇÃO DIRETA;180000,0;119161,3;119161,3;24673,3;0,0;119161,3;24673,3;94488,0;0,0;outras razões de ordem técnica devidamente justificadas;Parte do processo licitatório foi fracassado e considerando os trâmites internos obrigatórios, tornou-se inviável a condução de nova tentativa de compra dentro do exercício financeiro.
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;179408;EXECUÇÃO DIRETA;161660,0;21327,24;21327,24;0,0;0,0;21327,24;0,0;21327,24;0,0;outras razões de ordem técnica devidamente justificadas;A execução foi realizada conforme planejamento
BLOCO DEMOCRACIA E LUTA;;BLOCO DEMOCRACIA E LUTA;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;179407;EXECUÇÃO DIRETA;300000,0;283756,19;283756,19;0,0;0,0;283756,19;0,0;283756,19;0,0;outras razões de ordem técnica devidamente justificadas;Objetivo e escopo do projeto foram cumpridos. O saldo remanescente decorre de diferença entre o valor estimado na fase de planejamento e o valor efetivamente executado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;160993;EXECUÇÃO DIRETA;436000,0;429308,21;429308,21;0,0;0,0;429308,21;0,0;429308,21;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Recurso destinado para Soluções e ferramentas para a extração de dados de smartphones e tablets, em benefício do Departamento de Operações Especiais - DEOESP. Valores pactuados durante a contratação  foram mais baixos por isso resultou saldo
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;160946;EXECUÇÃO DIRETA;170000,0;125500,0;125500,0;0,0;0,0;125500,0;0,0;125500,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Saldo de economia alcançado na licitação.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;160949;EXECUÇÃO DIRETA;58200,0;58163,12;58163,12;54427,57;46049,0;12114,120000000003;8378,57;3735,550000000003;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico. Em relação a liquidação: Aguardando a entrega total dos bens pelo fornecedor para efetivação da liquidação no valor total.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;160994;EXECUÇÃO DIRETA;190000,0;183000,0;183000,0;0,0;0,0;183000,0;0,0;183000,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Salde de economia
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;161147;EXECUÇÃO DIRETA;82630,0;81672,75;81672,75;62954,05;45762,05;35910,7;17192,0;18718,699999999997;0,0;indicação com mais de um controle de execução cadastrado.;Saldo remanescente será utilizado em outros processos de compras
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160932;EXECUÇÃO DIRETA;350000,0;349999,92;349999,92;3490,0;3490,0;346509,92;0,0;346509,92;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160934;EXECUÇÃO DIRETA;10000,0;9632,7;9632,7;6959,7;6959,7;2673,000000000001;0,0;2673,000000000001;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160935;EXECUÇÃO DIRETA;200000,0;197512,69;197512,69;173208,69;173208,69;24304,0;0,0;24304,0;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;160937;EXECUÇÃO DIRETA;50830,0;43211,93;43211,93;28258,0;28258,0;14953,93;0,0;14953,93;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;161015;EXECUÇÃO DIRETA;150000,0;149788,99;149788,99;76288,99;76288,99;73499,99999999999;0,0;73499,99999999999;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
BLOCO MINAS EM FRENTE;;BLOCO MINAS EM FRENTE;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;162194;EXECUÇÃO DIRETA;46800,0;39641,12;39641,12;35989,81;35989,81;3651,310000000005;0,0;3651,310000000005;0,0;ocorrência de saldo residual de recurso, decorrente de economia gerada no processo de contratação do objeto ou na orçamentação para celebração de instrumento jurídico;Conforme IOT selecionado.
