numero_siafi;numero_empenho;data_registro_doc_empenho;numero_processo_compra_siad;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;razao_social_credor;cnpj_cpf_credor_formatado;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_despesa_liquidada_1;valor_pago_financeiro;valor_liquidado_em_rp;valor_pago_em_rp
9388980;2921;2023-06-16;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE ITANHOMI;11.807.318/0001-03;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;305453,0;305453,0;;305453,0;;
9388981;2919;2023-06-16;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE ITAGUARA;13.701.950/0001-95;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;178600,0;178600,0;;178600,0;;
9388982;2920;2023-06-16;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE ITAGUARA;13.701.950/0001-95;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9388983;2918;2023-06-16;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE ITABIRINHA;13.920.005/0001-84;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9389025;452;2023-07-18;0000000 000000/0000;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;EXPRESSAO LIVRE;05.950.556/0001-62;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389038;12;2023-06-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ESQUADRAO DA VIDA DE MONTES CLAROS;25.224.130/0001-39;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389039;13;2023-06-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CRECHE CANTINHO DA SOLIDARIEDADE;05.265.884/0001-20;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389040;11;2023-06-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CIDADE REFUGIO PARA O DESENVOLVIMENTO HUMANO E SOCIAL;04.849.206/0002-22;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389042;10;2023-06-14;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL DE MINAS GERAIS;01.834.744/0001-74;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389069;17;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CENTRO DE EQUOTERAPIA ANIMAL AMIGO;20.284.252/0001-05;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;177247,72;177247,72;;177247,72;;
9389070;160;2023-06-27;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOC. COM. DA BENCAO DE DEUS;23.850.928/0001-60;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9389071;15;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO DOS MORADORES DO BAIRRO BATINGA;06.035.937/0001-89;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;135260,0;135260,0;;135260,0;;
9389072;18;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;02.469.191/0001-60;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;341622,7;341622,7;;341622,7;;
9389073;20;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO DE RESGATE DA DIGNIDADE HUMANA PROVIDENCIA DIVINA;22.643.399/0001-61;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389074;183;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;INSTITUTO DE INCENTIVO A EXTRACAO ROSALVA CALDEIRA OLIVEIRA;16.698.124/0001-22;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389075;19;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;INSTITUTO DE EQUITACAO E EQUOTERAPIA GILEADE;21.054.679/0001-71;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;149973,33;149973,33;;149973,33;;
9389076;161;2023-06-27;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;SINDICATO RURAL DE NOVA PONTE;22.229.074/0001-37;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;249968,32;249968,32;;249968,32;;
9389077;16;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;APAE UBERLANDIA;17.789.991/0001-36;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9389077;88;2023-07-13;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;APAE UBERLANDIA;17.789.991/0001-36;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;171032,9;171032,9;;171032,9;;
9389078;14;2023-06-15;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO FILANTROPICA GABRIEL DA SILVA CARNEIRO;23.161.088/0001-29;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132310,0;132310,0;;132310,0;;
9389081;184;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOC DE PEQ PRODUTORES RURAIS DA COMUNIDADE DE LARGA;01.017.885/0001-02;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389082;162;2023-06-27;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;SINDICATO RURAL DE ARCOS;16.780.355/0001-80;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199989,62;199989,62;;199989,62;;
9389101;402;2023-07-17;0000000 000000/0000;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;CARITAS DIOCESANA DE LEOPOLDINA;04.829.428/0001-00;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389102;404;2023-07-17;0000000 000000/0000;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;COOP. MISTA TRAB. E PROD. COLETA SEL, REAP. REC. LIXO AGUAPE;08.727.960/0001-60;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389103;22;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO EVANGELICA BENEFICIENTE RESGATANDO VIDAS POR AMOR;09.040.652/0001-24;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132310,0;132310,0;;132310,0;;
9389104;25;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CENTRAL VEREDAS;10.898.572/0001-93;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;132310,0;132310,0;;132310,0;;
9389105;23;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;INSTITUTO BRASILEIRO DE DESENVOLVIMENTO SOCIAL DE MINAS GERAIS;01.834.744/0001-74;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88900,57;88900,57;;88900,57;;
9389106;403;2023-07-17;0000000 000000/0000;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;ASSOCIACAO LIXO CERTO - ALICER;20.975.227/0001-60;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9389107;21;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO CURVELANA DOS CATADORES DE RECICLAVEIS - CURVELO;05.429.731/0001-70;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389109;24;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO COMUNITARIA BELA VISTA;26.218.222/0001-79;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389110;26;2023-06-16;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO NANUQUENSE DAS PESSOAS COM DEFICIENCIAS;02.203.441/0001-16;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389117;190;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO QUILOMBOLA ESPERANCA DA COMUNIDADE DO PEGA;09.021.430/0001-64;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389118;172;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;SINDICATO RURAL DE GURINHATA;19.938.273/0001-00;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;350000,0;350000,0;;350000,0;;
9389119;3;2023-06-16;0000000 000000/0000;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;CARITAS BRASILEIRA;33.654.419/0008-92;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389125;173;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO DOS PEQUENOS PRODUTORES DE CARACOL E REGIAO;02.758.154/0001-72;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;98423,32;98423,32;;98423,32;;
9389127;2968;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE TARUMIRIM;13.751.793/0001-22;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;0,0;;0,0;;
9389127;2969;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE TARUMIRIM;13.751.793/0001-22;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;260750,0;260750,0;;260750,0;;
9389128;2974;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE TARUMIRIM;13.751.793/0001-22;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9389129;2973;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE TARUMIRIM;13.751.793/0001-22;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;53000,0;53000,0;;53000,0;;
9389130;174;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;CODEANM - CONSELHO DE DESENVOLVIMENTO DA APICULTURA NORTE MINEIRA;29.810.763/0001-80;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389134;175;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOC. DE PEQUENOS PRODUTORES RURAIS CRUZEIRO DA PRATA;20.734.364/0001-02;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9389135;2961;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE CAPELINHA;11.349.523/0001-64;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2000000,0;2000000,0;;2000000,0;;
9389136;2962;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE CAPELINHA;11.349.523/0001-64;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9389137;2963;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE CURVELO;11.346.878/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;1000000,0;1000000,0;;1000000,0;;
9389138;2965;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MINAS NOVAS;97.535.949/0001-28;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;180000,0;180000,0;;180000,0;;
9389139;2966;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MINAS NOVAS;97.535.949/0001-28;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9389140;2964;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE MINAS NOVAS;97.535.949/0001-28;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9389141;191;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO DOS PRODUTORES RURAIS DA REGIAO DO CANGUCU;02.364.155/0001-32;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9389142;192;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO COMUNITARIA AMIGOS DE MASSAMBARA;26.119.313/0001-57;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389144;176;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO COM.MORADORES POVOADO BURITIZEIRO;10.616.026/0001-12;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9389145;2959;2023-06-20;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE LIMA DUARTE;13.570.143/0001-80;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;500000,0;500000,0;;500000,0;;
9389147;177;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO DOS AGRICULTORES FAMILIARES DO MUNICIPIO DE SIMONESIA;05.453.827/0001-74;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389149;178;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO QUILOMBOLA DE POCOES;08.133.641/0001-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389154;179;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO DOS AGRICULTORES E AGRICULTORAS FAMILIARES DOS MU;08.111.377/0001-20;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;128000,0;128000,0;;128000,0;;
9389155;180;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;SINDICATO DOS TRABALHADORES RURAIS DE VIRGEM DA LAPA;18.353.664/0001-08;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389156;181;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO ESTADUAL DA AGRICULTURA FAMILIAR;00.864.461/0001-02;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389157;193;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO DOS TRABALHADORES RURAIS DE SAO MATEUS E REGIAO;11.283.142/0001-20;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;90000,0;90000,0;;90000,0;;
9389158;182;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO COMUNITARIA E DE PRODUTORES RURAIS DO AMORINS;10.644.908/0001-91;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389160;2970;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE ALVINOPOLIS;12.824.692/0001-71;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;160000,0;160000,0;;160000,0;;
9389161;2971;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE JABOTICATUBAS;19.119.185/0001-86;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;;200000,0;;
9389162;2972;2023-06-22;0000000 000000/0000;4291;FES;FUNDO ESTADUAL DE SAUDE;FUNDO MUNICIPAL DE SAUDE DE PORTEIRINHA;13.661.594/0001-23;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;300000,0;300000,0;;300000,0;;
9389171;27;2023-06-19;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CENTRO FEMININO DE LONGA PERMANENCIA;16.923.245/0001-20;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389184;185;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;CARITAS DIOCESANA DE LEOPOLDINA;04.829.428/0001-00;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389187;186;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;SINDICATO RURAL DE SAO SEBASTIAO DO PARAISO;24.902.371/0001-27;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;;100000,0;;
9389188;187;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO COMUNITARIA DE ITAMIRIM;25.210.402/0001-41;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389189;188;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOCIACAO ESTADUAL DA AGRICULTURA FAMILIAR;00.864.461/0001-02;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;380000,0;380000,0;;380000,0;;
9389190;189;2023-06-28;0000000 000000/0000;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;ASSOC.DAS MULHERES AGRICULT.E TRABALHADORAS RURAIS DE TOMBOS;04.925.217/0001-63;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
9389224;29;2023-06-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;INSTITUTO DE ENSINO, PESQUISA E POLITICAS PUBLICAS - IE3P;06.082.726/0001-05;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;117492,0;117492,0;;117492,0;;
9389225;30;2023-06-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;LAR SAO VICENTE DE PAULA DE ITAU DE MINAS;17.951.039/0001-97;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;147770,0;147770,0;;147770,0;;
9389226;31;2023-06-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;ASSOCIACAO DOS MORADORES DO BAIRRO BATINGA;06.035.937/0001-89;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;449633,33;449633,33;;449633,33;;
9389227;32;2023-06-20;0000000 000000/0000;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;CTA CENTRO TERAPEUTICO ADONAI;09.323.277/0002-00;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;88623,86;88623,86;;88623,86;;
